deviceID,aX,aY,aZ,gX,gY,gZ
SPU4,3.20,9.19,-0.85,0.00,0.07,-0.05
SPU4,3.09,9.42,-0.81,0.00,0.07,-0.05
SPU4,3.09,9.42,-0.81,-0.00,-0.07,-0.00
SPU4,3.09,9.42,-0.81,0.01,-0.04,0.02
SPU4,3.55,9.27,-0.93,0.01,-0.04,0.02
SPU4,3.55,9.27,-0.93,0.01,-0.02,-0.00
SPU4,3.47,9.23,-0.93,0.01,-0.02,-0.00
SPU4,3.47,9.23,-0.93,-0.05,0.03,-0.01
SPU4,3.47,9.23,-0.93,-0.04,0.04,0.00
SPU4,2.93,9.46,-0.62,-0.04,0.04,0.00
SPU4,3.59,9.27,-0.85,-0.04,0.04,0.00
SPU4,3.47,9.42,-0.89,-0.04,0.04,0.00
SPU4,3.39,9.15,-0.73,-0.04,0.04,0.00
SPU4,3.39,9.23,-0.85,-0.04,0.04,0.00
SPU4,3.39,9.30,-0.85,-0.04,0.04,0.00
SPU4,3.24,9.27,-0.81,-0.04,0.04,0.00
SPU4,3.36,9.30,-0.81,-0.04,0.04,0.00
SPU4,3.36,9.30,-0.81,-0.02,-0.00,-0.01
SPU4,3.01,9.30,-0.70,-0.02,-0.00,-0.01
SPU4,3.01,9.30,-0.70,0.00,-0.02,0.00
SPU4,3.01,9.30,-0.70,-0.01,-0.00,-0.01
SPU4,3.01,9.30,-0.70,0.01,-0.01,-0.02
SPU4,3.01,9.30,-0.70,0.00,0.00,-0.03
SPU4,3.01,9.30,-0.70,-0.02,0.01,-0.04
SPU4,3.01,9.30,-0.70,-0.03,0.01,-0.04
SPU4,3.05,9.38,-0.77,-0.03,0.01,-0.04
SPU4,3.16,9.34,-0.81,-0.03,0.01,-0.04
SPU4,3.24,9.27,-0.85,-0.03,0.01,-0.04
SPU4,2.89,9.34,-0.77,-0.03,0.01,-0.04
SPU4,3.12,9.38,-0.77,-0.03,0.01,-0.04
SPU4,3.09,9.46,-0.70,-0.03,0.01,-0.04
SPU4,3.39,9.99,-1.12,0.02,-0.01,-0.01
SPU4,2.13,9.99,-0.73,0.02,-0.01,-0.01
SPU4,2.82,8.80,-0.62,0.02,-0.01,-0.01
SPU4,2.02,10.03,-0.43,0.02,-0.01,-0.01
SPU4,2.70,9.57,-0.46,0.02,-0.01,-0.01
SPU4,2.70,9.57,-0.46,-0.05,0.01,-0.09
SPU4,2.51,8.96,-0.77,-0.05,0.01,-0.09
SPU4,2.09,9.38,-0.04,-0.05,0.01,-0.09
SPU4,2.09,9.38,-0.04,-0.02,-0.03,-0.05
SPU4,1.75,9.57,-0.20,-0.02,-0.03,-0.05
SPU4,1.75,9.57,-0.20,0.02,-0.08,0.04
SPU4,1.75,9.57,-0.20,0.02,0.05,0.01
SPU4,1.75,9.57,-0.20,-0.00,-0.04,0.02
SPU4,1.75,9.57,-0.20,0.01,-0.01,0.00
SPU4,2.44,9.53,-0.43,0.01,-0.01,0.00
SPU4,2.17,9.57,-0.39,0.01,-0.01,0.00
SPU4,2.63,9.49,-0.62,0.01,-0.01,0.00
SPU4,2.32,9.53,-0.43,0.01,-0.01,0.00
SPU4,2.40,9.53,-0.58,0.01,-0.01,0.00
SPU4,2.59,9.49,-0.54,0.01,-0.01,0.00
SPU4,2.55,9.53,-0.54,0.01,-0.01,0.00
SPU4,2.74,9.46,-0.66,0.01,-0.01,0.00
SPU4,2.74,9.46,-0.66,-0.03,-0.04,0.00
SPU4,2.63,9.42,-0.54,-0.03,-0.04,0.00
SPU4,2.63,9.42,-0.54,-0.01,0.01,0.00
SPU4,2.63,9.42,-0.54,-0.01,0.00,0.00
SPU4,2.55,9.46,-0.50,-0.01,0.00,0.00
SPU4,2.55,9.46,-0.50,-0.02,-0.01,0.02
SPU4,2.55,9.46,-0.50,-0.01,-0.01,0.02
SPU1,0.25,-9.09,-2.34,0.02,-0.01,-0.00
SPU1,0.21,-9.16,-2.41,0.02,-0.01,-0.00
SPU1,0.36,-9.09,-2.45,0.02,-0.01,-0.00
SPU1,0.25,-9.13,-2.41,0.02,-0.01,-0.00
SPU1,0.32,-9.05,-2.41,0.02,-0.01,-0.00
SPU1,0.21,-9.20,-2.41,0.02,-0.01,-0.00
SPU1,0.13,-9.32,-2.41,0.02,-0.01,-0.00
SPU1,0.25,-8.97,-2.34,0.02,-0.01,-0.00
SPU1,0.44,-9.13,-2.41,0.02,-0.01,-0.00
SPU1,0.44,-9.13,-2.41,0.01,0.00,0.00
SPU1,0.25,-9.05,-2.37,0.01,0.00,0.00
SPU1,0.25,-9.05,-2.37,0.00,-0.01,-0.01
SPU1,0.25,-9.05,-2.37,0.03,0.01,0.00
SPU1,0.25,-9.09,-2.41,0.03,0.01,0.00
SPU1,0.25,-9.09,-2.41,-0.01,-0.01,-0.01
SPU1,0.25,-9.09,-2.41,0.00,-0.02,-0.01
SPU1,0.29,-9.09,-2.41,0.00,-0.02,-0.01
SPU1,0.44,-9.16,-2.41,0.00,-0.02,-0.01
SPU1,0.32,-9.13,-2.41,0.00,-0.02,-0.01
SPU1,0.32,-9.16,-2.41,0.00,-0.02,-0.01
SPU1,0.25,-9.13,-2.41,0.00,-0.02,-0.01
SPU1,0.48,-9.13,-2.45,0.00,-0.02,-0.01
SPU1,0.48,-9.13,-2.45,-0.01,0.00,0.00
SPU1,0.09,-9.20,-2.41,-0.01,0.00,0.00
SPU1,0.09,-9.20,-2.41,-0.01,-0.08,-0.02
SPU1,0.09,-9.20,-2.41,-0.02,-0.07,-0.03
SPU1,0.40,-9.13,-2.37,-0.02,-0.07,-0.03
SPU1,0.40,-9.13,-2.37,0.02,0.01,-0.01
SPU1,0.09,-9.01,-2.30,0.02,0.01,-0.01
SPU1,0.09,-9.01,-2.30,-0.00,0.02,-0.00
SPU1,0.09,-9.01,-2.30,0.01,0.02,0.00
SPU1,0.09,-9.01,-2.30,-0.01,0.03,0.01
SPU1,0.25,-9.01,-2.37,-0.01,0.03,0.01
SPU1,0.17,-9.09,-2.37,-0.01,0.03,0.01
SPU1,0.32,-9.24,-2.41,-0.01,0.03,0.01
SPU1,0.29,-9.09,-2.41,-0.01,0.03,0.01
SPU1,0.32,-9.16,-2.37,-0.01,0.03,0.01
SPU1,0.32,-9.20,-2.45,-0.01,0.03,0.01
SPU1,0.13,-9.09,-2.34,-0.01,0.03,0.01
SPU1,0.13,-9.09,-2.34,-0.00,-0.02,-0.01
SPU1,0.29,-9.13,-2.37,-0.00,-0.02,-0.01
SPU1,0.29,-9.13,-2.37,-0.01,-0.01,0.00
SPU1,0.29,-9.13,-2.37,0.02,-0.01,-0.01
SPU1,0.25,-9.16,-2.41,0.02,-0.01,-0.01
SPU1,0.25,-9.16,-2.41,-0.02,0.01,0.00
SPU1,0.25,-9.16,-2.41,0.00,0.03,0.01
SPU1,0.32,-9.13,-2.34,0.00,0.03,0.01
SPU1,0.40,-9.09,-2.45,0.00,0.03,0.01
SPU1,0.25,-9.13,-2.37,0.00,0.03,0.01
SPU1,0.29,-9.20,-2.45,0.00,0.03,0.01
SPU1,0.21,-9.09,-2.37,0.00,0.03,0.01
SPU1,0.36,-9.09,-2.41,0.00,0.03,0.01
SPU1,0.36,-9.09,-2.41,-0.00,-0.03,-0.01
SPU1,0.36,-9.09,-2.37,-0.00,-0.03,-0.01
SPU1,0.36,-9.09,-2.37,0.01,-0.01,-0.00
SPU1,0.36,-9.09,-2.37,-0.01,0.02,-0.01
SPU1,0.17,-9.05,-2.30,-0.01,0.02,-0.01
SPU1,0.17,-9.05,-2.30,0.02,-0.01,-0.01
SPU1,0.36,-9.05,-2.34,0.02,-0.01,-0.01
SPU1,0.36,-9.05,-2.34,-0.01,0.00,-0.01
SPU1,0.36,-9.05,-2.34,-0.01,-0.02,-0.01
SPU1,0.32,-9.05,-2.37,-0.01,-0.02,-0.01
SPU1,0.36,-9.01,-2.37,-0.01,-0.02,-0.01
SPU1,0.44,-9.09,-2.41,-0.01,-0.02,-0.01
SPU1,0.21,-9.13,-2.37,-0.01,-0.02,-0.01
SPU1,0.29,-9.20,-2.41,-0.01,-0.02,-0.01
SPU1,0.40,-9.13,-2.41,-0.01,-0.02,-0.01
SPU1,0.44,-9.16,-2.45,-0.01,-0.02,-0.01
SPU1,0.29,-9.16,-2.37,-0.01,-0.02,-0.01
SPU1,0.29,-9.16,-2.37,0.01,-0.01,-0.00
SPU1,0.29,-9.05,-2.37,0.01,-0.01,-0.00
SPU1,0.29,-9.05,-2.37,-0.00,0.01,-0.00
SPU1,0.29,-9.05,-2.37,-0.01,-0.01,0.01
SPU1,0.32,-9.13,-2.37,-0.01,0.03,0.02
SPU1,0.32,-9.13,-2.37,-0.00,0.03,0.02
SPU1,0.25,-9.20,-2.37,-0.00,0.03,0.02
SPU1,0.36,-9.01,-2.41,-0.00,0.03,0.02
SPU1,0.25,-9.09,-2.34,-0.00,0.03,0.02
SPU1,0.21,-9.24,-2.37,-0.00,0.03,0.02
SPU1,0.29,-9.16,-2.41,-0.00,0.03,0.02
SPU1,0.29,-9.05,-2.41,-0.00,0.03,0.02
SPU1,0.29,-9.05,-2.41,0.02,0.02,0.02
SPU1,0.29,-9.05,-2.41,0.01,0.01,0.01
SPU1,0.29,-9.05,-2.41,0.00,0.00,-0.01
SPU1,0.32,-9.13,-2.37,0.00,0.00,-0.01
SPU1,0.36,-9.09,-2.34,0.00,0.00,-0.01
SPU1,0.36,-9.09,-2.34,-0.00,0.08,0.01
SPU1,-0.06,-9.16,-2.30,-0.00,0.08,0.01
SPU1,-0.06,-9.16,-2.30,0.01,-0.00,0.01
SPU1,-0.06,-9.16,-2.30,0.00,0.01,0.01
SPU1,-0.06,-9.16,-2.30,-0.00,0.02,0.01
SPU1,0.29,-9.20,-2.41,-0.00,0.02,0.01
SPU1,0.13,-9.20,-2.37,-0.00,0.02,0.01
SPU1,0.29,-9.16,-2.41,-0.00,0.02,0.01
SPU1,0.21,-9.09,-2.37,-0.00,0.02,0.01
SPU1,0.29,-9.13,-2.41,-0.00,0.02,0.01
SPU1,0.17,-9.16,-2.34,-0.00,0.02,0.01
SPU1,0.17,-9.09,-2.37,-0.00,0.02,0.01
SPU1,0.29,-9.13,-2.37,-0.00,0.02,0.01
SPU1,0.29,-9.13,-2.37,0.01,-0.01,-0.01
SPU1,0.13,-9.16,-2.34,0.01,-0.01,-0.01
SPU1,0.13,-9.16,-2.34,-0.03,0.00,-0.00
SPU1,0.13,-9.16,-2.34,0.03,0.12,0.01
SPU1,-0.25,-9.13,-2.30,0.03,0.12,0.01
SPU1,-0.25,-9.13,-2.30,0.00,-0.03,-0.01
SPU1,-0.25,-9.13,-2.30,0.00,0.01,-0.00
SPU1,-0.25,-9.13,-2.30,-0.02,0.01,-0.00
SPU1,0.36,-9.01,-2.45,-0.02,0.01,-0.00
SPU1,0.13,-9.01,-2.30,-0.02,0.01,-0.00
SPU1,-0.06,-9.20,-2.37,-0.02,0.01,-0.00
SPU1,-0.36,-9.16,-2.22,-0.02,0.01,-0.00
SPU1,1.21,-9.05,-2.68,-0.02,0.01,-0.00
SPU1,0.55,-9.39,-2.49,-0.02,0.01,-0.00
SPU1,0.36,-9.13,-2.41,-0.02,0.01,-0.00
SPU1,0.36,-9.13,-2.41,-0.03,-0.01,0.02
SPU1,0.40,-9.16,-2.61,-0.03,-0.01,0.02
SPU1,0.06,-9.09,-2.30,-0.03,-0.01,0.02
SPU1,0.06,-9.09,-2.30,-0.05,-0.13,0.07
SPU1,0.55,-9.20,-2.53,-0.05,-0.13,0.07
SPU1,0.55,-9.20,-2.53,0.03,0.24,0.05
SPU1,0.55,-9.20,-2.53,0.05,0.13,0.02
SPU1,0.55,-9.20,-2.53,-0.05,-0.17,0.00
SPU1,1.70,-9.28,-2.68,-0.05,-0.17,0.00
SPU1,-0.90,-9.05,-2.30,-0.05,-0.17,0.00
SPU1,0.13,-9.13,-2.34,-0.05,-0.17,0.00
SPU1,0.44,-9.16,-2.45,-0.05,-0.17,0.00
SPU1,-1.25,-8.93,-2.07,-0.05,-0.17,0.00
SPU1,1.09,-9.36,-2.57,-0.05,-0.17,0.00
SPU1,-0.98,-8.93,-2.26,-0.05,-0.17,0.00
SPU1,0.02,-9.16,-2.45,-0.05,-0.17,0.00
SPU1,0.02,-9.16,-2.45,0.00,-0.01,-0.04
SPU1,-0.55,-9.16,-2.37,0.00,-0.01,-0.04
SPU1,-0.55,-9.16,-2.37,-0.09,-0.09,-0.06
SPU1,-0.55,-9.16,-2.37,0.04,-0.10,-0.13
SPU1,-0.36,-9.05,-2.34,0.04,-0.10,-0.13
SPU1,-0.36,-9.05,-2.34,-0.07,-0.19,-0.13
SPU1,-0.36,-9.05,-2.34,0.01,-0.06,-0.05
SPU1,-0.36,-9.05,-2.34,-0.06,-0.08,0.03
SPU1,0.40,-8.82,-2.49,-0.06,-0.08,0.03
SPU1,0.71,-9.16,-2.95,-0.06,-0.08,0.03
SPU1,0.17,-8.86,-2.14,-0.06,-0.08,0.03
SPU1,0.13,-9.28,-2.45,-0.06,-0.08,0.03
SPU1,-0.06,-9.13,-2.49,-0.06,-0.08,0.03
SPU1,-0.36,-9.09,-2.49,-0.06,-0.08,0.03
SPU1,0.36,-9.20,-2.30,-0.06,-0.08,0.03
SPU1,0.36,-9.20,-2.30,-0.06,0.01,-0.04
SPU1,-0.32,-9.39,-2.57,-0.06,0.01,-0.04
SPU1,0.29,-9.36,-2.41,-0.06,0.01,-0.04
SPU1,0.29,-9.36,-2.41,-0.03,-0.07,-0.01
SPU1,0.36,-9.01,-2.64,-0.03,-0.07,-0.01
SPU1,0.36,-9.01,-2.64,-0.00,0.04,-0.01
SPU1,0.36,-9.01,-2.64,0.01,0.11,0.02
SPU1,0.36,-9.01,-2.64,0.03,0.12,0.01
SPU1,0.13,-9.24,-2.57,0.03,0.12,0.01
SPU1,0.17,-9.16,-2.49,0.03,0.12,0.01
SPU1,0.06,-8.89,-2.53,0.03,0.12,0.01
SPU1,0.29,-9.32,-2.61,0.03,0.12,0.01
SPU1,-0.02,-9.20,-2.53,0.03,0.12,0.01
SPU1,0.06,-9.05,-2.49,0.03,0.12,0.01
SPU1,0.25,-9.24,-2.57,0.03,0.12,0.01
SPU1,0.09,-9.20,-2.45,0.03,0.12,0.01
SPU1,0.09,-9.20,-2.45,0.00,0.04,0.03
SPU1,0.17,-9.16,-2.53,0.00,0.04,0.03
SPU1,0.17,-9.16,-2.53,0.07,0.16,0.05
SPU1,0.17,-9.16,-2.53,0.03,0.11,0.04
SPU1,-0.10,-8.97,-2.57,0.03,0.11,0.04
SPU1,-0.10,-8.97,-2.57,0.04,0.09,0.02
SPU1,-0.10,-8.97,-2.57,0.03,-0.03,0.01
SPU1,-0.10,-8.97,-2.57,-0.05,0.01,-0.01
SPU1,0.13,-8.93,-2.45,-0.05,0.01,-0.01
SPU1,0.32,-9.32,-2.45,-0.05,0.01,-0.01
SPU1,0.09,-8.89,-2.49,-0.05,0.01,-0.01
SPU1,-0.25,-9.01,-2.37,-0.05,0.01,-0.01
SPU1,0.71,-9.20,-2.68,-0.05,0.01,-0.01
SPU1,0.44,-9.05,-2.72,-0.05,0.01,-0.01
SPU1,-0.02,-9.13,-2.34,-0.05,0.01,-0.01
SPU1,-0.02,-9.13,-2.34,0.03,-0.01,0.20
SPU1,0.40,-9.16,-2.53,0.03,-0.01,0.20
SPU1,-0.44,-8.70,-2.22,0.03,-0.01,0.20
SPU1,-0.44,-8.70,-2.22,0.24,0.28,0.61
SPU1,1.55,-8.55,-2.80,0.24,0.28,0.61
SPU1,1.55,-8.55,-2.80,-0.04,0.27,0.50
SPU1,1.55,-8.55,-2.80,0.05,-0.02,0.04
SPU1,1.55,-8.55,-2.80,0.08,-0.93,-0.38
SPU1,1.55,-8.55,-2.80,0.01,-0.32,-0.49
SPU1,-3.31,-8.28,-3.29,0.01,-0.32,-0.49
SPU1,-1.63,-8.89,-2.45,0.01,-0.32,-0.49
SPU1,-1.40,-6.79,-2.57,0.01,-0.32,-0.49
SPU1,-1.09,-10.27,-2.49,0.01,-0.32,-0.49
SPU1,-1.09,-9.16,-2.64,0.01,-0.32,-0.49
SPU1,-1.55,-10.31,-2.64,0.01,-0.32,-0.49
SPU1,-1.32,-8.55,-2.22,0.01,-0.32,-0.49
SPU1,-1.51,-9.24,-1.95,0.01,-0.32,-0.49
SPU1,-1.82,-8.59,-2.49,0.01,-0.32,-0.49
SPU1,-1.82,-8.59,-2.49,-0.04,-0.12,0.11
SPU1,-0.79,-9.39,-2.11,-0.04,-0.12,0.11
SPU1,-1.86,-8.97,-2.03,-0.04,-0.12,0.11
SPU1,-1.86,-8.97,-2.03,0.00,0.13,0.00
SPU1,-1.86,-8.97,-2.03,-0.01,0.42,0.17
SPU1,-1.86,-8.97,-2.03,-0.08,-0.02,0.09
SPU1,-1.86,-8.97,-2.03,-0.02,-0.04,0.08
SPU1,-2.16,-9.01,-2.18,-0.02,-0.04,0.08
SPU1,-1.71,-8.97,-2.53,-0.02,-0.04,0.08
SPU3,0.08,9.46,-2.18,-0.01,0.03,0.00
SPU3,0.42,9.50,-2.11,-0.01,0.03,0.00
SPU3,0.11,9.42,-2.18,-0.01,0.03,0.00
SPU3,0.19,9.54,-2.11,-0.01,0.03,0.00
SPU3,0.27,9.42,-2.18,-0.01,0.03,0.00
SPU3,0.30,9.54,-2.14,-0.01,0.03,0.00
SPU3,0.08,9.50,-2.11,-0.01,0.03,0.00
SPU3,0.08,9.50,-2.11,-0.01,-0.01,0.01
SPU3,0.23,9.50,-2.14,-0.01,-0.01,0.01
SPU3,0.23,9.50,-2.14,0.01,0.01,-0.00
SPU3,0.23,9.50,-2.14,-0.01,0.00,0.01
SPU3,0.11,9.54,-2.14,-0.01,0.00,0.01
SPU3,0.11,9.54,-2.14,0.00,0.03,0.00
SPU3,0.11,9.54,-2.14,-0.01,0.01,0.01
SPU3,0.27,9.42,-2.14,-0.01,0.01,0.01
SPU3,0.30,9.54,-2.14,-0.01,0.01,0.01
SPU3,0.27,9.39,-2.14,-0.01,0.01,0.01
SPU3,0.23,9.42,-2.11,-0.01,0.01,0.01
SPU3,0.15,9.46,-2.18,-0.01,0.01,0.01
SPU3,0.30,9.50,-2.14,-0.01,0.01,0.01
SPU3,0.15,9.54,-2.11,-0.01,0.01,0.01
SPU3,0.15,9.54,-2.11,-0.00,0.01,-0.01
SPU3,0.27,9.42,-2.11,-0.00,0.01,-0.01
SPU3,0.08,9.54,-2.18,-0.00,0.01,-0.01
SPU3,0.08,9.54,-2.18,0.00,-0.02,-0.01
SPU3,0.27,9.54,-2.18,0.00,-0.02,-0.01
SPU3,0.27,9.54,-2.18,0.01,-0.00,-0.00
SPU3,0.27,9.54,-2.18,-0.01,0.00,0.01
SPU3,0.27,9.54,-2.18,0.01,-0.03,-0.01
SPU3,0.27,9.54,-2.18,0.00,0.03,-0.01
SPU3,0.27,9.54,-2.18,0.00,0.00,0.00
SPU3,0.19,9.42,-2.18,0.00,0.00,0.00
SPU3,0.23,9.50,-2.18,0.00,0.00,0.00
SPU3,0.15,9.39,-2.14,0.00,0.00,0.00
SPU3,0.30,9.58,-2.11,0.00,0.00,0.00
SPU3,0.38,9.39,-2.14,0.00,0.00,0.00
SPU3,0.19,9.46,-2.14,0.00,0.00,0.00
SPU3,0.15,9.54,-2.18,0.00,0.00,0.00
SPU3,0.15,9.54,-2.18,-0.01,-0.01,0.01
SPU3,0.15,9.42,-2.18,-0.01,-0.01,0.01
SPU3,0.42,9.35,-2.11,-0.01,-0.01,0.01
SPU3,0.42,9.35,-2.11,-0.03,-0.02,0.02
SPU3,-0.04,9.39,-2.03,-0.03,-0.02,0.02
SPU3,0.54,9.42,-2.11,-0.03,-0.02,0.02
SPU3,0.54,9.42,-2.11,-0.01,0.07,-0.01
SPU3,0.54,9.42,-2.11,-0.01,0.10,-0.02
SPU3,0.54,9.42,-2.11,0.00,0.03,0.00
SPU3,0.54,9.42,-2.11,0.02,-0.02,0.01
SPU3,0.23,9.42,-2.18,0.02,-0.02,0.01
SPU3,0.27,9.50,-2.22,0.02,-0.02,0.01
SPU3,0.27,9.58,-2.22,0.02,-0.02,0.01
SPU3,0.11,9.54,-2.18,0.02,-0.02,0.01
SPU3,0.27,9.46,-2.11,0.02,-0.02,0.01
SPU3,0.34,9.58,-2.18,0.02,-0.02,0.01
SPU3,0.30,9.39,-2.11,0.02,-0.02,0.01
SPU3,0.19,9.42,-2.14,0.02,-0.02,0.01
SPU3,0.27,9.54,-2.18,0.02,-0.02,0.01
SPU3,0.19,9.58,-2.18,0.02,-0.02,0.01
SPU3,0.19,9.58,-2.18,0.00,-0.03,0.00
SPU3,0.46,9.42,-2.14,0.00,-0.03,0.00
SPU3,0.46,9.42,-2.14,-0.01,0.03,0.00
SPU3,0.46,9.42,-2.14,-0.02,-0.00,0.00
SPU3,0.46,9.42,-2.14,0.01,0.00,0.00
SPU3,0.46,9.42,-2.14,0.01,-0.05,0.01
SPU3,0.46,9.42,-2.14,0.01,0.07,-0.01
SPU3,0.11,9.42,-2.18,0.01,0.07,-0.01
SPU3,0.19,9.65,-2.14,0.01,0.07,-0.01
SPU3,0.42,9.39,-2.14,0.01,0.07,-0.01
SPU3,0.46,9.50,-2.26,0.01,0.07,-0.01
SPU3,-0.08,9.50,-2.14,0.01,0.07,-0.01
SPU3,0.11,9.42,-2.14,0.01,0.07,-0.01
SPU3,0.42,9.39,-2.18,0.01,0.07,-0.01
SPU3,0.34,9.46,-2.14,0.01,0.07,-0.01
SPU3,0.08,9.42,-2.14,0.01,0.07,-0.01
SPU3,0.38,9.46,-2.14,0.01,0.07,-0.01
SPU3,0.38,9.46,-2.14,0.01,0.02,-0.02
SPU3,0.38,9.46,-2.14,-0.02,0.04,0.01
SPU3,0.08,9.50,-2.14,-0.02,0.04,0.01
SPU3,0.08,9.50,-2.14,0.02,-0.06,0.01
SPU3,0.08,9.50,-2.14,-0.01,0.06,0.00
SPU3,0.00,9.54,-2.14,-0.01,0.06,0.00
SPU3,0.00,9.54,-2.14,0.01,-0.04,0.01
SPU3,0.00,9.54,-2.14,0.02,-0.01,-0.00
SPU3,0.11,9.42,-2.18,0.02,-0.01,-0.00
SPU3,0.00,9.58,-2.18,0.02,-0.01,-0.00
SPU3,0.34,9.54,-2.26,0.02,-0.01,-0.00
SPU3,0.27,9.54,-2.14,0.02,-0.01,-0.00
SPU3,0.34,9.42,-2.14,0.02,-0.01,-0.00
SPU3,0.23,9.46,-2.14,0.02,-0.01,-0.00
SPU3,0.46,9.54,-2.18,0.02,-0.01,-0.00
SPU3,0.11,9.39,-2.14,0.02,-0.01,-0.00
SPU3,0.42,9.46,-2.18,0.02,-0.01,-0.00
SPU3,0.30,9.42,-2.14,0.02,-0.01,-0.00
SPU3,0.30,9.42,-2.14,-0.02,0.02,0.00
SPU3,0.19,9.42,-2.14,-0.02,0.02,0.00
SPU3,0.19,9.42,-2.14,0.01,-0.04,0.00
SPU3,0.19,9.42,-2.14,-0.00,-0.00,-0.00
SPU3,0.34,9.58,-2.14,-0.00,-0.00,-0.00
SPU3,0.34,9.58,-2.14,0.00,-0.04,0.00
SPU3,0.34,9.58,-2.14,0.02,-0.00,-0.02
SPU3,0.19,9.61,-2.18,0.02,-0.00,-0.02
SPU3,0.23,9.42,-2.18,0.02,-0.00,-0.02
SPU3,0.30,9.42,-2.18,0.02,-0.00,-0.02
SPU3,0.19,9.35,-2.11,0.02,-0.00,-0.02
SPU3,0.04,9.58,-2.18,0.02,-0.00,-0.02
SPU3,0.19,9.46,-2.18,0.02,-0.00,-0.02
SPU3,0.42,9.46,-2.26,0.02,-0.00,-0.02
SPU3,0.42,9.46,-2.26,-0.01,0.04,-0.02
SPU3,0.00,9.46,-2.18,-0.01,0.04,-0.02
SPU3,0.15,9.54,-2.22,-0.01,0.04,-0.02
SPU3,0.15,9.54,-2.22,0.02,-0.01,-0.00
SPU3,0.11,9.46,-2.22,0.02,-0.01,-0.00
SPU3,0.11,9.46,-2.22,-0.00,-0.01,0.00
SPU3,0.11,9.46,-2.22,-0.01,-0.03,0.00
SPU3,0.11,9.46,-2.22,-0.01,-0.01,-0.00
SPU3,0.11,9.46,-2.22,0.03,0.04,-0.02
SPU3,0.11,9.46,-2.22,-0.01,0.00,0.01
SPU3,0.23,9.46,-2.26,-0.01,0.00,0.01
SPU3,0.27,9.42,-2.22,-0.01,0.00,0.01
SPU3,0.15,9.39,-2.14,-0.01,0.00,0.01
SPU3,0.34,9.50,-2.18,-0.01,0.00,0.01
SPU3,0.19,9.46,-2.22,-0.01,0.00,0.01
SPU3,0.08,9.50,-2.22,-0.01,0.00,0.01
SPU3,0.08,9.50,-2.22,0.05,-0.04,-0.00
SPU3,0.34,9.73,-2.22,0.05,-0.04,-0.00
SPU3,0.08,9.31,-2.03,0.05,-0.04,-0.00
SPU3,0.08,9.31,-2.03,-0.00,-0.02,0.00
SPU3,0.46,9.46,-2.11,-0.00,-0.02,0.00
SPU3,0.11,9.42,-2.14,-0.00,-0.02,0.00
SPU3,0.11,9.42,-2.14,-0.02,-0.02,0.01
SPU3,0.11,9.42,-2.14,0.01,-0.04,0.00
SPU3,0.11,9.42,-2.14,0.02,0.03,-0.02
SPU3,0.11,9.42,-2.14,0.00,0.08,-0.02
SPU3,0.00,9.39,-2.11,0.00,0.08,-0.02
SPU3,-0.11,9.65,-2.07,0.00,0.08,-0.02
SPU3,0.00,9.35,-2.18,0.00,0.08,-0.02
SPU3,0.11,9.54,-2.26,0.00,0.08,-0.02
SPU3,0.23,9.42,-2.14,0.00,0.08,-0.02
SPU3,0.38,9.50,-2.30,0.00,0.08,-0.02
SPU3,-0.92,9.27,-2.57,0.00,0.08,-0.02
SPU3,1.15,8.96,-1.61,0.00,0.08,-0.02
SPU3,1.07,10.30,-2.03,0.00,0.08,-0.02
SPU3,-0.30,9.12,-2.14,0.00,0.08,-0.02
SPU3,-0.30,9.12,-2.14,-0.07,-0.03,0.02
SPU3,-0.30,9.12,-2.14,0.05,0.29,-0.10
SPU3,-0.96,9.81,-2.18,0.05,0.29,-0.10
SPU3,-0.96,9.81,-2.18,0.04,-0.24,0.01
SPU3,-0.96,9.81,-2.18,0.05,0.08,-0.07
SPU3,0.23,9.61,-2.37,0.05,0.08,-0.07
SPU3,0.23,9.61,-2.37,0.03,0.15,-0.09
SPU3,0.23,9.61,-2.37,-0.00,0.12,-0.11
SPU3,0.15,9.61,-2.53,-0.00,0.12,-0.11
SPU3,-0.30,9.31,-2.49,-0.00,0.12,-0.11
SPU3,-0.92,9.27,-2.49,-0.00,0.12,-0.11
SPU3,-0.04,9.42,-2.22,-0.00,0.12,-0.11
SPU3,-0.46,9.46,-2.37,-0.00,0.12,-0.11
SPU3,-0.50,9.46,-2.34,-0.00,0.12,-0.11
SPU3,-0.30,9.12,-2.14,-0.00,0.12,-0.11
SPU3,-0.57,9.46,-2.03,-0.00,0.12,-0.11
SPU3,0.04,8.81,-2.03,-0.00,0.12,-0.11
SPU3,0.65,9.46,-1.99,-0.00,0.12,-0.11
SPU3,0.65,9.46,-1.99,-0.09,0.19,-0.03
SPU3,-0.34,9.16,-2.03,-0.09,0.19,-0.03
SPU3,-0.34,9.16,-2.03,-0.03,-0.21,0.05
SPU3,-0.34,9.16,-2.03,0.01,-0.25,0.01
SPU3,0.46,9.65,-2.41,0.01,-0.25,0.01
SPU3,0.46,9.65,-2.41,0.01,0.10,0.01
SPU3,0.46,9.65,-2.41,0.01,-0.17,0.05
SPU3,0.34,9.65,-2.45,0.01,-0.17,0.05
SPU3,-0.15,9.16,-2.34,0.01,-0.17,0.05
SPU3,-0.61,9.20,-1.95,0.01,-0.17,0.05
SPU3,0.04,9.58,-2.18,0.01,-0.17,0.05
